Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
G6wqjI4NFAvc_46P_dsjjg,The Mill,140 E 52nd St,"{'latitude': 40.7574988825129, 'longitude': -73.9712691307068}",89,3.5,10022
IhY6ZCZ8neZ1RfjBjkYBPQ,Fields Good Chicken,148 Madison Ave,"{'latitude': 40.746471, 'longitude': -73.984245}",104,3.5,10016
gymgQ5S_83IxaAtH0cJMsA,Just Salad,321 W 49th St,"{'latitude': 40.762168, 'longitude': -73.987179}",189,3.5,10019
G0Eghmhmmpqv8OZLSsWUuQ,Mangia - 422 Madison,422 Madison Ave,"{'latitude': 40.757079, 'longitude': -73.976471}",95,3.5,10017
xhWqjDuoORYBVgZVc4uK3g,Natural Blend,769A Washington Ave,"{'latitude': 40.6738776, 'longitude': -73.9628763}",219,4.5,11238
tmz9P0-WtTSL_5AeNPoLSA,Chopt Creative Salad Co.,666 3rd Ave,"{'latitude': 40.7515761593805, 'longitude': -73.9746513962746}",129,3.5,10017
_BsM67A1_JqAmgXA3SznKg,La Fusta Restaurant,80-32 Baxter Ave,"{'latitude': 40.7446937, 'longitude': -73.8843894}",306,4.0,11373
VT8szgqlMT3Srnl01i11Ng,Chopt Creative Salad Co.,60 East 56th St,"{'latitude': 40.76114, 'longitude': -73.97231}",121,3.0,10022
iE6kR5wsCbldJHKZ5kGLcw,Greektown,86 Garden St,"{'latitude': 40.7373679, 'longitude': -74.0329029529499}",221,4.0,07030
omP7txUGqCUkBZVUWuH-Eg,Tino’s Artisan Pizza,199 Warren St,"{'latitude': 40.71416668884163, 'longitude': -74.03979259017832}",107,4.5,07302
Hqczhc7MtIy_bzxhOpaXLg,Just Salad,2 East 39th St,"{'latitude': 40.75134, 'longitude': -73.98198}",60,4.0,10016
Xqm8Ywu-9bBxbMypocVx8g,Two Boots Pizza - West Village,101 7th Ave S,"{'latitude': 40.73314309005766, 'longitude': -74.0027964258894}",57,4.5,10014
7vl4N31vGFEJwK-qq26uGQ,Just Salad,"1412 Broadway, Ste 106","{'latitude': 40.75362767830822, 'longitude': -73.9865612}",49,4.0,10018
c-nOD2qAj9b2LfY_uK6WFA,Cafe 28,245 5th Ave,"{'latitude': 40.7445372084, 'longitude': -73.987168336272}",240,3.0,10016
V67wFDfxZyZ_8p74qBlv8Q,sweetgreen,162 N 4th St,"{'latitude': 40.7158037924556, 'longitude': -73.9591804}",277,3.5,11211
ogrPckKdGvZwRCr4C6rdXA,Chopt Creative Salad Co.,11 West 42nd St,"{'latitude': 40.7541235723258, 'longitude': -73.9819320402696}",153,3.0,10036
2L6ETcOuGolqHSLDulikUA,Soma Salads,520 8th Ave,"{'latitude': 40.7533394, 'longitude': -73.992425}",19,5.0,10018
lnUqcsrdbY6mK0HtkNFlng,sweetgreen,1321 1st Ave,"{'latitude': 40.7671282765314, 'longitude': -73.9568462222815}",162,3.0,10021
